
GroupOne: quality:1 subspecies:enterica core:405,402,401,398,395,403,399,400,394,393,376,404,388,396,390,385,397 serovar:Newport contigs:1,63,58,74,54,163,62,56,147,40,83,93,4,65,68,137,98,77,89,127,57,191,61,38,69,2,55,67,190,138,266,49,66,60,46,3,44,53,100,59,194,186,82,125,64,71,258,75,78,51,116,12
GroupTwo: quality:1 subspecies:enterica,diarizonae,salamae,houtenae,arizonae,indica core:359,385,363,361,358,346,390,357,126,402,391,356,360,399,405,403,397,350,382,398,400,368,381,401,268,374,364,365,355,386,352,318,378,380,404,384,298,379,370,396,392,375,372,395,373,387,369,353,371,388,367,289,383,354,376,333,351,278,366,348,394,393,334,389,377,311,312,345,127,139,362,324,344,317,342,349,293,188,337,316,341,300,136,332,82,74,294,284,184,328,176,326,327,347,343,83,307,280,290,306,194,320,78,86,79,187,319,295,76,303,288,275,138,304,309,292,87 serovar:Typhi,Kentucky,Itami,Paratyphi,Weltevreden,O61:z:1,5,7,Typhimurium,Choleraesuis,Enteritidis,Bareilly,Heidelberg,Infantis,I,9,12:l,v:-,Cerro,Agona,Bovismorbificans,Tennessee,Montevideo,Muenchen,Saintpaul,Havana,Senftenberg,Dublin,Anatum,Plymouth|Zega,Mbandaka,Hadar,Albany,Hartford,Oranienburg,Derby,Nima,4,[5],12:i:-,Schwarzengrund,Kiambu,Reading,Bredeney,Virginia,Liverpool,4,12:i:-,4,12:d:-,Javiana,Manhattan,Inverness,Brandenburg,Aqua,Berta,Litchfield,Nottingham,C1:g,Thompson,Johannesburg,Rubislaw,O61:k:1,5,IIIb,Pullorum,Telelkebir,Minnesota,B:e,h:-,Mississippi,Virchow,Ohio,Lille,Herston,Stanley,Abony,56:z10:e,n,x,Java,Muenster,Indiana,Putten,Lingwala,Blegdam,Tallahassee,Worthington,Milwaukee,Braenderup,X:z47:z53,Chester,Blockley,Gallinarum,16:z4,z32:--,Urbana,63:g,z51:-,London,Moscow,Give,Cubana,58:l,z13,z28:z6,Gaminara,Miami,Poona,Livingstone,6,14,25:z10:1,(2),7,Corvallis,Soerenga,Widemarsh,Abaetetuba,Hvittingfoss,Panama,Stanleyville,18:z4,z23:-,Meleagridis,Rissen,Veneziana,Gallinarum/pullorum,II,Namur,Fresno,Ouakam,62:z36:-,Abortusovis,50:g,z51:-,Pomona,Colindale,Mishmarhaemek,IV,Napoli,Nchanga,Weslaco,Orion,62:z4,z23:--,,Salford,Sandiego,Norwich,Kedougou,Hindmarsh,Brancaster,60:r:e,n,x,z15,Eastbourne,Hillingdon,Sloterdijk contigs:41,44,132,23,52,2,70,58,62,108,74,59,38,276,72,69,43,85,101,105,192,299,98,97,42,1,103,154,46,293,87,66,56,53,67,40,47,78,49,227,55,45,48,115,60,164,51,95,39,65,31,68,110,187,259,185,61,75,117,480,114,50,91,99,158,80,54,3,206,79,189,6,126,57,119,84,323,137,86,83,89,64,77,116,81,113,127,94,144,76,121,168,291,73,176,88,123,145,36,107,142,141,35,63,297,152,118,14,134,71,173,4,250,169,30,133,106,12,92,174,109,171,90,37,194,125,19,153,128,271,8,102,28,286,96,233,193,209,155,29,479,180,175,314,151,159,266,442,138,261,82,165,274,25,100,257,93,146,149,235,112,130,331,122,139,11,524,21,228,585,225,577,186,104,248,307,140,161,664,156,5,27,368,147,135,196,111,318,435,598,13,182,32,160,246,416,244,260,170,422,243,10,534,252,9,472,120,143,181,203,280,285,308,131,177,199,24,429,34,212,267,230,279,191,408,355,213,827,385,449,220,211,609,298,263,201,33,183,311,157,166,221,136,744,124,7,197,148,198,351,219,255,218,334,190,195,178,265,207,546,188,902,272,558,150,303,918,650,463,365,129,20,222,162,214,204,26,215,229,399,634,241,856,238,417,202,655,232,420,500,394,428,210,258,587,401,343,284,532,163,996,216,236,873,251,172,273,618,18,983,224,538,270,217,418,205,731,15,335,338,374,389,242,239,17,231,550,517,256,249,688,407,665,329,184,350,167,432,415,290,253,590,346,268,247,278,903,179,245,315,326,930,750
Name	GroupOne (+)	GroupOne (-)	GroupTwo (+)	GroupTwo (-)	pValue
lcl|GCA_000272695_1_ASM27269v1_genomic_fna|AHTQ01000050.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._CVM_19449_SEEN449_6__whole_genome_shotgun_sequence__1711..2710_	1	80	0	4812	1.27675647831893e-14
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__3170001..3171000_	81	0	2627	2185	3.3306690738754696e-16
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2762001..2763000_	35	46	288	4524	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__618001..619000_	81	0	2408	2404	0.0
lcl|GCA_000271905_1_ASM27190v1_genomic_fna|AJMO01000027.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._Levine_15_SEENLE15_37__whole_genome_shotgun_sequence__9698..10697_	12	69	21	4791	0.0
lcl|GCA_000016045_1_ASM1604v1_genomic_fna|CP001113.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254__complete_genome__4237803..4238802_	11	70	1	4811	0.0
lcl|GCA_000231745_2_ASM23174v2_genomic_fna|AFCX01002068.1_Salmonella_enterica_subsp._enterica_serovar_Wandsworth_str._A4_580_Contig2068__whole_genome_shotgun_sequence__5354..6754_	5	76	26	4786	2.359752393488179e-10
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1718001..1719000_	80	1	2674	2138	7.66053886991358e-15
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1114001..1115000_	50	31	1297	3515	3.685607374848132e-12
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__3196001..3197000_	80	1	3444	1368	6.410819641811116e-8
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4441219..4442218_	0	81	1791	3021	5.350497822576017e-12
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__726001..727000_	45	36	4782	30	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4324001..4325000_	81	0	1595	3217	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1138001..1139000_	65	16	1017	3795	0.0
lcl|GCA_000483675_1_ASM48367v1_genomic_fna|AYED01000005.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._WA_14885_SEEN4885_14__whole_genome_shotgun_sequence__74720..76129_	10	71	1	4811	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4782001..4783000_	0	81	3448	1364	0.0
lcl|GCA_000344845_1_SOAPdenovo1_05_genomic_fna|AOGI01000001.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._Shandong_3_contig001__whole_genome_shotgun_sequence__20718..21717_	1	80	0	4812	1.27675647831893e-14
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4780001..4781000_	0	81	3159	1653	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4500242..4501241_	0	81	1928	2884	2.511324481702104e-13
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__3045001..3046000_	81	0	2097	2715	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__722001..723000_	79	2	2460	2352	1.1102230246251565e-16
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1992001..1993000_	39	42	1064	3748	2.678474853023971e-8
lcl|GCA_000344845_1_SOAPdenovo1_05_genomic_fna|AOGI01000001.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._Shandong_3_contig001__whole_genome_shotgun_sequence__22718..23717_	1	80	0	4812	1.27675647831893e-14
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1483001..1484000_	77	4	2009	2803	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4425219..4426218_	0	81	1947	2865	1.6076029396572267e-13
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1958001..1959000_	42	39	3857	955	3.4238689661236776e-10
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__1408134..1409133_	0	81	1425	3387	5.973998629116295e-9
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__264001..265000_	42	39	4302	510	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4503242..4504241_	0	81	1930	2882	2.396971510165713e-13
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__616001..617000_	0	81	3729	1083	0.0
lcl|GCA_000009525_1_ASM952v1_genomic_fna|AM933173.1_Salmonella_enterica_subsp._enterica_serovar_Gallinarum_str._287_91_complete_genome__1263881..1265398_	14	67	71	4741	0.0
lcl|GCA_000344845_1_SOAPdenovo1_05_genomic_fna|AOGI01000025.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._Shandong_3_contig025__whole_genome_shotgun_sequence__145375..146374_	1	80	0	4812	1.27675647831893e-14
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__1440134..1441928_	0	81	1967	2845	9.992007221626409e-14
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1550001..1551000_	38	43	4064	748	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4440219..4441218_	0	81	1935	2877	2.1327384303049257e-13
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4508242..4509241_	0	81	1945	2867	1.6853185513809876e-13
lcl|GCA_000016045_1_ASM1604v1_genomic_fna|CP001113.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254__complete_genome__2171079..2172078_	79	2	282	4530	0.0
lcl|GCA_000344825_1_SOAPdenovo1_05_genomic_fna|AOGJ01000005.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SH111077_contig005__whole_genome_shotgun_sequence__580..1579_	1	80	0	4812	1.27675647831893e-14
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4404219..4405218_	0	81	1947	2865	1.6076029396572267e-13
lcl|GCA_000018625_1_ASM1862v1_genomic_fna|CP000880.1_Salmonella_enterica_subsp._arizonae_serovar_62_z4_z23_____complete_genome__199149..200148_	2	79	2	4810	3.430589146091734e-14
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__3915001..3916000_	0	81	2142	2670	1.1102230246251565e-15
lcl|GCA_000272695_1_ASM27269v1_genomic_fna|AHTQ01000047.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._CVM_19449_SEEN449_65__whole_genome_shotgun_sequence__4940..5939_	1	80	0	4812	1.27675647831893e-14
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4443219..4444218_	0	81	1957	2855	1.268984917146554e-13
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__3195001..3196000_	81	0	3523	1289	5.7142693354883534e-8
lcl|GCA_000272955_1_ASM27295v1_genomic_fna|AHUD01000050.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._CVM_19593_SEEN593_66__whole_genome_shotgun_sequence__123809..125296_	1	80	1	4811	8.34689400930344e-8
lcl|GCA_000271905_1_ASM27190v1_genomic_fna|AJMO01000034.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._Levine_15_SEENLE15_45__whole_genome_shotgun_sequence__147048..148047_	10	71	2	4810	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1440001..1441000_	81	0	2625	2187	3.3306690738754696e-16
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2636001..2637000_	80	1	1924	2888	0.0
lcl|GCA_001272275_1_Salmonella_enterica_CVM_N50439_v1_0_genomic_fna|LINY01000011.1_Salmonella_enterica_subsp._enterica_serovar_Newport_strain_CVM_N50439_N50439_contig_11__whole_genome_shotgun_sequence__143251..144250_	1	80	0	4812	1.27675647831893e-14
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1714001..1715000_	81	0	2680	2132	1.5543122344752192e-15
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4523799..4524798_	0	81	1437	3375	4.855192359265459e-9
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__928001..929000_	80	1	2076	2736	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4427219..4428218_	0	81	1946	2866	1.6464607455191071e-13
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1607001..1608000_	81	0	2771	2041	1.6209256159527285e-14
lcl|GCA_000344825_1_SOAPdenovo1_05_genomic_fna|AOGJ01000034.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SH111077_contig034__whole_genome_shotgun_sequence__149512..150511_	1	80	0	4812	1.27675647831893e-14
lcl|GCA_000016045_1_ASM1604v1_genomic_fna|CP001113.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254__complete_genome__1144924..1145923_	11	70	79	4733	2.220446049250313e-15
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__3626001..3627000_	81	0	1638	3174	0.0
lcl|GCA_000272515_1_ASM27251v1_genomic_fna|AHTJ01000015.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._CVM_35185_SEEN185_145__whole_genome_shotgun_sequence__1..1000_	1	80	1	4811	8.34689400930344e-8
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4786001..4787000_	38	43	3977	835	1.1102230246251565e-16
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2830001..2831000_	81	0	2796	2016	3.0309088572266774e-14
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4496242..4497241_	0	81	1937	2875	2.035038804137912e-13
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4670001..4671000_	0	81	1576	3236	3.958550154337104e-10
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1606001..1607000_	81	0	2797	2015	3.108624468950438e-14
lcl|GCA_000231665_2_ASM23166v2_genomic_fna|AFCT01000215.1_Salmonella_enterica_subsp._enterica_serovar_Rubislaw_str._A4_653_Contig215__whole_genome_shotgun_sequence__1001..2000_	10	71	4	4808	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__3280001..3281000_	81	0	2147	2665	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__3767725..3768724_	0	81	1972	2840	8.859579736508749e-14
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__3266001..3267000_	81	0	2706	2106	2.9976021664879227e-15
lcl|GCA_000272535_1_ASM27253v1_genomic_fna|AHTN01000007.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._CVM_35188_SEEN188_16__whole_genome_shotgun_sequence__153178..154177_	5	76	0	4812	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__3953001..3954000_	0	81	1704	3108	3.267308645860112e-11
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2120001..2121000_	80	1	2367	2445	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4612001..4613000_	79	2	4807	5	2.3340337662602906e-8
lcl|GCA_000016045_1_ASM1604v1_genomic_fna|CP001113.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254__complete_genome__1147924..1148923_	11	70	80	4732	3.4416913763379853e-15
lcl|GCA_000231665_2_ASM23166v2_genomic_fna|AFCT01002366.1_Salmonella_enterica_subsp._enterica_serovar_Rubislaw_str._A4_653_Contig2366__whole_genome_shotgun_sequence__3001..4000_	2	79	6	4806	2.2293230494963012e-7
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4423219..4424218_	0	81	1946	2866	1.6464607455191071e-13
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__1942253..1943252_	13	68	2153	2659	2.525512967643806e-7
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4106001..4107000_	81	0	2694	2118	2.220446049250313e-15
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2543001..2544000_	80	1	2651	2161	4.218847493575595e-15
lcl|GCA_000018705_1_ASM1870v1_genomic_fna|CP000886.1_Salmonella_enterica_subsp._enterica_serovar_Paratyphi_B_str._SPB7__complete_genome__2233292..2234291_	38	43	342	4470	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__1928253..1929252_	0	81	1963	2849	1.099120794378905e-13
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1443001..1444000_	81	0	2594	2218	1.1102230246251565e-16
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2742001..2743000_	67	14	892	3920	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__3991001..3992000_	81	0	2059	2753	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__3460001..3461000_	81	0	1769	3043	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4421219..4422218_	0	81	1948	2864	1.5698553568199713e-13
lcl|GCA_000272535_1_ASM27253v1_genomic_fna|AHTN01000007.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._CVM_35188_SEEN188_16__whole_genome_shotgun_sequence__145178..146177_	5	76	0	4812	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__454001..455000_	81	0	2812	2000	4.496403249731884e-14
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2164001..2165000_	0	81	4045	767	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__230001..231000_	73	8	2246	2566	8.104628079763643e-15
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4492242..4493241_	0	81	1936	2876	2.0827783941967937e-13
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__614001..615000_	0	81	3768	1044	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4322001..4323000_	81	0	2476	2336	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4263723..4264722_	76	5	3144	1668	8.292490294437016e-8
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4678001..4679000_	0	81	1575	3237	4.0334946493914003e-10
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4616001..4617000_	81	0	2100	2712	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1776001..1777000_	80	1	2637	2175	2.886579864025407e-15
lcl|GCA_000272515_1_ASM27251v1_genomic_fna|AHTJ01000056.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._CVM_35185_SEEN185_63__whole_genome_shotgun_sequence__16746..17745_	1	80	0	4812	1.27675647831893e-14
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4784001..4785000_	0	81	3444	1368	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4407219..4408218_	0	81	1958	2854	1.2390088954816747e-13
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__788001..789000_	81	0	3511	1301	4.712641499260428e-8
lcl|GCA_000016045_1_ASM1604v1_genomic_fna|CP001113.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254__complete_genome__4233803..4234802_	11	70	28	4784	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4728001..4729000_	81	0	2822	1990	5.739853037312059e-14
lcl|GCA_000020925_1_ASM2092v1_genomic_fna|CP001144.1_Salmonella_enterica_subsp._enterica_serovar_Dublin_str._CT_02021853__complete_genome__1099898..1100897_	14	67	102	4710	0.0
lcl|GCA_000016045_1_ASM1604v1_genomic_fna|CP001113.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254__complete_genome__2175079..2176078_	79	2	275	4537	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__1952253..1953485_	1	80	1952	2860	7.608358387756198e-13
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2232001..2233000_	80	1	1516	3296	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1136001..1137000_	63	18	1067	3745	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__3511001..3512000_	81	0	1841	2971	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1686001..1687000_	81	0	2803	2009	3.597122599785507e-14
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__252001..253000_	81	0	2625	2187	3.3306690738754696e-16
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__1941253..1942252_	0	81	1940	2872	1.8962609260597674e-13
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__340001..341000_	78	3	2091	2721	0.0
lcl|GCA_000170235_1_ASM17023v1_genomic_fna|ABAN01000063.1_Salmonella_enterica_subsp._enterica_serovar_Saintpaul_str._SARA29_gcontig_1104776689415__whole_genome_shotgun_sequence__1..1000_	35	46	483	4329	0.0
